mkt,ric,ric_or_isin
lse,TKEf.TRE,US8740541094
lse,TKM8.L,GB00B0P1RP10
lse,TKOpa.TRE,FR0013230612
lse,TKTTpa.TRE,FR0004188670
lse,TL0de.TRE,US88160R1014
lse,TL5mc.TRE,ES0152503035
lse,TLAT.L,GB00B68HD384
lse,TLDf.TRE,CA8875221001
lse,TLGde.TRE,DE000A12B8Z4
lse,TLGOmc.TRE,ES0105065009
lse,TLKf.TRE,US8894781033
lse,TLOU.L,AU000000TOU2
lse,TLT1Vhe.TRE,FI0009007728
lse,TLVbx.TRE,ROTLVAACNOR1
lse,TLW.L,GB0001500809
lse,TLWl.TRE,GB0001500809
lse,TLXde.TRE,DE000TLX1005
lse,TLY.L,GB00BYM1JJ00
lse,TM17.L,GB00BYVX2X20
lse,TMEq.L,US89255G2084
lse,TMJf.TRE,US8910271043
lse,TMMG.L,GB00B11FD453
lse,TMOT.L,GB00BYYV0629
lse,TMPL.L,GB0008825324
lse,TMTI.L,JE00B3RQZ289
lse,TMUSvi.TRE,US8725901040
lse,TN8f.TRE,US8835561023
lse,TND.L,GB00B460T373
lse,TNETbr.TRE,BE0003826436
lse,TNI.L,GB0009039941
lse,TNNf.TRE,US8803491054
lse,TNOG.L,LU0533033741
lse,TNOpa.TRE,FR0010344796
lse,TNOW.L,LU0533033741
lse,TOBIIst.TRE,SE0002591420
lse,TOCf.TRE,CA8849031056
lse,TODmi.TRE,IT0003007728
lse,TOJf.TRE,CH0048265513
lse,TOKMANhe.TRE,FI4000197934
lse,TOM2as.TRE,NL0000387058
lse,TOMAf.TRE,US8923313071
lse,TOME.L,IM00BZBXMN96
lse,TOMol.TRE,NO0005668905
lse,TOOP.L,GB00BZ8TP087
lse,TOPco.TRE,DK0060477503
lse,TORO.L,GG00BWBSDM98
lse,TOWNT.L,GB0003062816
lse,TOWR.L,GB00BZ6D6J81
lse,TP05.L,IE00BDQYWQ65
lse,TP2f.TRE,KYG876361091
lse,TPEde.TRE,DE0007461006
lse,TPEIRat.TRE,GRS014003024
lse,TPEwa.TRE,PLTAURN00011
lse,TPFG.L,GB00BH0WFH67
lse,TPF.L,JE00B3B3WB31
lse,TPFo.L,JE00BCDP4K39
lse,TPG.L,GB0030591514
lse,TPHG.L,FR0012903201
lse,TPHG.L,LU1681038086
lse,TPHU.L,FR0012903219
lse,TPHU.L,LU1681037948
lse,TPK.L,GB0007739609
lse,TPKl.TRE,GB0007739609
lse,TPOG.L,GG00B1YQ6R97
lse,TPOGu.L,GG00B1YQ7219
lse,TPOP.L,GB00BSJWQH14
lse,TPS1Vhe.TRE,FI0009006886
lse,TPT.L,GB00B18P5K83
lse,TPWf.TRE,US8982021060
lse,TPXEpa.TRE,FR0012903235
lse,TPXG.L,FR0012903227
lse,TPXG.L,LU1681037781
lse,TPXHpa1.TRE,FR0011314277
lse,TPXU.L,FR0012903227
lse,TPXU.L,LU1681037781
lse,TPZmc.TRE,ES0105128005
lse,TR1f.TRE,US74144T1088
lse,TRAF.L,GB00B0SP7491
lse,TRBG.L,GB0030181522
lse,TRCNq.L,US8935561006
lse,TRCS.L,GB00B28HSF71
lse,TRD.L,GB0009035741
lse,TREE.L,JE00B1NNWQ21
lse,TRELBst.TRE,SE0000114837
lse,TREmc.TRE,ES0178165017
lse,TREM.L,GB00B073G363
lse,TRFT.L,GB0008883927
lse,TRG.L,GB0009066928
lse,TRIG.L,GG00BBHX2H91
lse,TRIN.L,GB00B8JG4R91
lse,TRIpa.TRE,FR0005691656
lse,TRIPmi.TRE,US8969452015
lse,TRLf.TRE,US23918K1088
lse,TRMKq.L,US87260R2013
lse,TRNmi.TRE,IT0003242622
lse,TRS3.L,IE00BC7GZJ81
lse,TRS5.L,IE00BYSZ5R67
lse,TRS7.L,IE00BYSZ5S74
lse,TRS.L,JE00B3DG9318
lse,TRSX.L,IE00BYSZ5T81
lse,TRSY.L,IE00B44CND37
lse,TRT1f.TRE,BMG899821133
lse,TRT.L,GB00BDHDTH21
lse,TRU.L,JE00BYVWJZ03
lse,TRVCde.TRE,US1729674242
lse,TRVvi.TRE,US89417E1091
lse,TRX.L,GB00B5SGVL29
lse,TRYGco.TRE,DK0060636678
lse,TRY.L,GB0009064097
lse,TSCO.L,GB0008847096
lse,TSCOl.TRE,GB0008847096
lse,TSE1f.TRE,JP3592200004
lse,TSFAf.TRE,US8740391003
lse,TSG.L,GB0033756866
lse,TSI.L,GB00BYQ5L258
lse,TSLT.L,AU000XINEAE8
lse,TSSf.TRE,DE0005405104
lse,TSTL.L,GB00B07RVT99
lse,TSTRE.L,GB0033646281
lse,TSTT.L,GB00BD9YDB55
lse,TSY3.L,IE00BC7GZJ81
lse,TT0be.TRE,US88102J1007
lse,TT0be.TRE,US88102J2096
lse,TT8f.TRE,US88339J1051
lse,TTALOhe.TRE,FI4000252127
lse,TTAT.L,FR0000120271
lse,TTG.L,GB0008711763
lse,TTIde.TRE,DE000A0STST2
lse,TTKde.TRE,DE0007446007
lse,TTPWq.L,US8765664078
lse,TTR1de.TRE,DE000A0XYGA7
lse,TTYf.TRE,US8919061098
lse,TU8f.TRE,US8766641034
lse,TUI1de.TRE,DE000TUAG000
lse,TUIT.L,DE000TUAG000
lse,TUNE.L,GB00BSBMW716
lse,TUNG.L,GB00B7Z0Q502
lse,TUNGl.TRE,GB00B7Z0Q502
lse,TUQ1f.TRE,US8986972060
lse,TURU.L,FR0010326256
lse,TWEKAas.TRE,NL0000852523
lse,TWHf.TRE,US90138F1021
lse,TW.L,GB0008782301
lse,TWl.TRE,GB0008782301
lse,TWND.L,FR0010444786
lse,TWRde.TRE,US90184L1026
lse,TX5f.TRE,US03349M1053
lse,TXH.L,GB0008850470
lse,TXNvi.TRE,US8825081040
lse,TXP.L,CA89156L1085
lse,TXTf.TRE,US8832031012
lse,TYIAf.TRE,IE00BY7QL619
lse,TYM.L,GB0008854563
lse,TYMN.L,GB00B29H4253
lse,TYR.L,USU890581080
lse,TYRx.L,US90239R2031
lse,TYT.L,JP3633400001
lse,TYTl.TRE,JP3633400001
lse,U10G.L,FR0010961003
lse,U13G.L,LU1407887162
lse,U35G.L,LU1407889887
lse,U57G.L,LU1407888996
lse,U6Zde.TRE,US9168961038
lse,U71G.L,LU1407888053
lse,U9Nf.TRE,US91232N1081
lse,U9RAde.TRE,US9043112062
lse,U9Rde.TRE,US9043111072
lse,UAI.L,GB0002668464
lse,UAIl.TRE,GB0002668464
lse,UAL1f.TRE,US9100471096
lse,UANC.L,GB00BKT04W07
lse,UAVP.L,GB00B1RTFN43
lse,UB00.L,LU0136234068
lse,UB01.L,LU0136234068
lse,UB02.L,LU0136240974
lse,UB03.L,LU0136242590
lse,UB06.L,LU0147308422
lse,UB0A.L,IE00BYQ00Y50
lse,UB0B.L,IE00BYQ00X44
lse,UB0C.L,LU1169822423
lse,UB0D.L,LU1169822340
lse,UB0E.L,LU1169820138
lse,UB0F.L,LU1169819981
lse,UB12.L,LU0446734104
lse,UB17.L,LU0446734369
lse,UB20.L,LU0446734526
lse,UB23.L,LU0446734872
lse,UB30.L,LU0480132876
lse,UB32.L,LU0480132876
lse,UB39.L,LU0629460675
lse,UB45.L,LU0629460832
lse,UB5f.TRE,US9029733048
lse,UB69.L,LU0671493277
lse,UB74.L,LU0721552544
lse,UB82.L,LU0721552973
lse,UB89.L,LU0721553351
lse,UB99.L,LU0721553864
lse,UBAWSR.L,IE00BDR55703
lse,UBCMGG.L,CH0348206381
lse,UBCORU.L,CH0348206522
lse,UBENGB.L,CH0348206415
lse,UBEU.L,LU1589328068
lse,UBIF.L,LU1645380368
lse,UBImi.TRE,IT0003487029
lse,UBIpa.TRE,FR0000054470
lse,UBIS.L,GB00B3NCXX73
lse,UBLSq.L,US90953P2011
lse,UBM.L,JE00BD9WR069
lse,UBMl.TRE,JE00BD9WR069
lse,UBPRMG.L,CH0348206290
lse,UBSEMC.L,LU1645385839
lse,UBSvi.TRE,AT0000815402
lse,UBTL.L,LU1459802754
lse,UBTP.L,LU1459801947
lse,UBTS.L,LU1459801434
lse,UBUJde.TRE,IE00BD4TYG73
lse,UBUPde.TRE,IE00BMP3HL79
lse,UBWf.TRE,US05614L1008
lse,UBXX.L,LU1645386647
lse,UC03.L,IE00B77D4428
lse,UC04.L,IE00B77D4428
lse,UC07.L,IE00B78JSG98
lse,UC13.L,IE00B7K93397
lse,UC14.L,IE00B53H0131
lse,UC15.L,IE00B53H0131
lse,UC44.L,LU0629459743
lse,UC46.L,LU0629460089
lse,UC48.L,IE00B7WK2W23
lse,UC55.L,LU0340285161
lse,UC63.L,LU0937836467
lse,UC64.L,LU0950670850
lse,UC65.L,LU0136240974
lse,UC67.L,LU0136234654
lse,UC68.L,LU0340285161
lse,UC76.L,LU1048316647
lse,UC79.L,LU1048313891
lse,UC81.L,LU1048314949
lse,UC82.L,LU1048315326
lse,UC84.L,LU1048316647
lse,UC85.L,LU1048317298
lse,UC86.L,LU1048314949
lse,UC87.L,LU1130156323
lse,UC89.L,LU0937835576
lse,UC90.L,IE00B50XJX92
lse,UC93.L,LU1169830525
lse,UC94.L,LU1169830442
lse,UC95.L,IE00BX7RQY03
lse,UC96.L,IE00BX7RR706
lse,UC97.L,LU1215461085
lse,UC98.L,LU1215461085
lse,UC99.L,IE00BX7RRJ27
lse,UCAP.L,LU1079841513
lse,UCBbr.TRE,BE0003739530
lse,UCCNf.TRE,US9616841071
lse,UCEf.TRE,US90385V1070
lse,UCG.L,GB00B05J4D26
lse,UCGmi.TRE,IT0005239360
lse,UD01.L,IE00BX7RRT25
lse,UD02.L,LU1215454460
lse,UD03.L,LU1215452928
lse,UD04.L,LU1215451524
lse,UD05.L,LU1215455947
lse,UD06.L,IE00BF0V4615
lse,UD07.L,IE00BYYLVH00
lse,UD08.L,IE00BYT5CX00
lse,UDG.L,IE0033024807
lse,UDGl.TRE,IE0033024807
lse,UDJNf.TRE,US03815U2015
lse,UDVD.L,IE00B6YX5D40
lse,UE24as.TRE,LU1169825954
lse,UE27as.TRE,LU1215461325
lse,UE31as.TRE,IE00BD4TYF66
lse,UE32as.TRE,LU0937837945
lse,UEF0de.TRE,LU1048317025
lse,UEF2de.TRE,LU0950672476
lse,UEF3de.TRE,LU0950671239
lse,UEF6de.TRE,LU1048314196
lse,UEF8de.TRE,LU1048315243
lse,UEFYde.TRE,LU0879397742
lse,UEM.L,BMG931151069
lse,UEM.L,GB00BD45S967
lse,UEMS.L,BMG931071374
lse,UEN.L,CY0107130912
lse,UEOf.TRE,US9604131022
lse,UESG.L,LU1792117696
lse,UEXU.L,GB00BFNSQ303
lse,UF0f.TRE,US9026531049
lse,UFLT.L,IE00BDRTCQ08
lse,UFSD.L,IE00BG13YZ23
lse,UFUNbe.TRE,CH0017142719
lse,UFUSmu.TRE,CH0368190739
lse,UFUTbe.TRE,CH0116015352
lse,UGAS.L,GB00B15KXW40
lse,UGLf.TRE,US9029521005
lse,UGpa.TRE,FR0000121501
lse,UHSf.TRE,US9139031002
lse,UHYG.L,LU1435356149
lse,UI18.L,IE00BVC3VM20
lse,UIFS.L,IE00B4JNQZ49
lse,UIM4de.TRE,LU0147308422
lse,UIMFde.TRE,LU1600334798
lse,UIMMde.TRE,LU0629459743
lse,UINC.L,IE00BZBW4Z27
lse,UIQWd.TRE,IE00B5B1MZ58
lse,UIQZbe.TRE,IE00BYM11J43
lse,UISf.TRE,CA9170171057
lse,UJO.L,GB00B814XC94
lse,UK3L.L,JE00B9BQ4529
lse,UK3S.L,JE00B7QK5303
lse,UKA5.L,JE00BKWB0R70
lse,UKBE.L,LU1549300439
lse,UKCHBs.TRE,LU0950671072
lse,UKCM.L,GB00B19Z2J52
lse,UKCO.L,IE00B4694Z11
lse,UKDV.L,IE00B6S2Z822
lse,UKHD.L,IE00BYYXBD20
lse,UKL3.L,JE00BZ3DNN44
lse,UKMD.L,LU1093308333
lse,UKML.L,GG00BXDZMK63
lse,UKMV.L,LU0705291739
lse,UKOGa.L,GB00B9MRZS43
lse,UKRE.L,IE00BRHZ0398
lse,UKR.L,GB00B03HK741
lse,UKS3.L,JE00BZ3DNQ74
lse,UKSR.L,IE00BMP3HN93
lse,UKUSBs.TRE,LU0950671403
lse,UKWG.L,GB00B8SC6K54
lse,UL3S.L,IE00BF4TW784
lse,ULas.TRE,FR0000124711
lse,ULE.L,GB0009123323
lse,ULEl.TRE,GB0009123323
lse,ULOV.L,IE00BXDZNF85
lse,ULS.L,GB00BNG8T458
lse,ULTAvi.TRE,US90384S3031
lse,ULVR.L,GB00B10RZP78
lse,ULVRl.TRE,GB00B10RZP78
lse,UMIbr.TRE,BE0974320526
lse,UN01de.TRE,DE000UNSE018
lse,UNAas.TRE,NL0000009355
lse,UNG.L,GB0009483594
lse,UNHde.TRE,US91324P1021
lse,UNImc.TRE,ES0180907000
lse,UNImi.TRE,IT0004810054
lse,UNIRmi.TRE,IT0005239881
lse,UOGU.L,GB00BYX0MB92
lse,UP0f.TRE,US90400D1081
lse,UPABde.TRE,US9113121068
lse,UPGS.L,GB00BYX7MG58
lse,UPL.L,VGG7552A1075
lse,UPMhe.TRE,FI0009005987
lse,UPONORhe.TRE,FI0009002158
lse,UPVL.L,IE00BXDZNH00
lse,UQ1f.TRE,NL0010696654
lse,UQAvi.TRE,AT0000821103
lse,UQLT.L,IE00BXDZNK39
lse,UR3f.TRE,US9113631090
lse,URGB.L,JE00B45CYD99
lse,URU.L,VGG930041022
lse,US10.L,FR0010961003
lse,US13.L,LU1407887162
lse,US1Spa.TRE,LU1541273568
lse,US2f.TRE,US9032934054
lse,US35.L,LU1407889887
lse,US57.L,LU1407888996
lse,US71.L,LU1407888053
lse,US7pa.TRE,FR0010892307
lse,US8Ade.TRE,US58039P1075
lse,USAB.L,GB00BDFGHW41
lse,USAG.L,IE00B459R192
lse,USAL.L,FR0010296061
lse,USAU.L,FR0010296061
lse,USCB.L,IE00B3VY0M37
lse,USCO.L,IE00B3VY0M37
lse,USD2.L,JE00B68GRJ90
lse,USDV.L,IE00B6YX5D40
lse,USEde.TRE,DE0007551400
lse,USEF.L,IE00BPYPPK00
lse,USFL.L,IE00BD9FM223
lse,USFM.L,IE00BDGV0308
lse,USGB.L,JE00B438PT24
lse,USGU.L,GB00BYV31355
lse,USHF.L,IE00BDBRDW33
lse,USHY.L,LU1435356149
lse,USIG.L,LU1285959703
lse,USIHpa.TRE,LU1285960032
lse,USIX.L,LU1285959703
lse,USLV.L,IE00B802KR88
lse,USmi.TRE,IT0004827447
lse,USMV.L,LU0599612412
lse,USP3.L,JE00B3WCLY57
lse,USP5.L,JE00BMM1XY97
lse,USPG.L,IE00BD34DL14
lse,USPR.L,IE00BRHZ0620
lse,USPYde.TRE,DE000A14ZT85
lse,USPY.L,IE00BYPLS672
lse,USRE.L,IE00BRHZ0620
lse,USSC.L,IE00BSPLC413
lse,USSf.TRE,US0373763087
lse,USSRSzchi.TRE,LU1273641503
lse,UST10Fmi.TRE,LU1459800113
lse,UST.L,FR0010446930
lse,USTpa.TRE,FR0007063177
lse,USTY.L,IE00B44CND37
lse,USVL.L,IE00BSPLC520
lse,USX1de.TRE,US9129091081
lse,USYHmi.TRE,LU1435356495
lse,USY.L,US9092143067
lse,USYl.TRE,US9092143067
lse,UTC1de.TRE,US9130171096
lse,UTDIde.TRE,DE0005089031
lse,UTG.L,GB0006928617
lse,UTGl.TRE,GB0006928617
lse,UTIL.L,IE00BKWQ0P07
lse,UTIpa.TRE,FR0010344853
lse,UTIP.L,IE00BZ0G8977
lse,UTLDo.L,BMG916101162
lse,UTLEo.L,BMG916101246
lse,UTLFo.L,BMG916101329
lse,UTLG.L,LU0533034632
lse,UTLGUo.L,BMG916102079
lse,UTLHo.L,BMG916101402
lse,UTL.L,BMG917071026
lse,UTLW.L,LU0533034632
lse,UTSY.L,IE00BXDZNM52
lse,UTW.L,GB00B6WVD707
lse,UU.L,GB00B39J2M42
lse,UUl.TRE,GB00B39J2M42
lse,UUMf.TRE,US91529Y1064
lse,UUUde.TRE,DE0005167902
lse,UVAL.L,IE00BSPLC520
lse,UVDf.TRE,US91347P1057
lse,UVEL.L,HK0000033065
lse,UVEN.L,GB00B29HFH73
lse,UVVf.TRE,US9134561094
lse,UWSf.TRE,US94106L1098
lse,UX2Af.TRE,US9837931008
lse,UZS.L,GB00BD2B4T80
lse,UZUde.TRE,DE0007551509
lse,V1Lf.TRE,US91913Y1001
lse,V321d.TRE,US25490K1337
lse,V32Ibe.TRE,US25459W4583
lse,V32Mbe.TRE,US25459W8626
lse,V32Pd.TRE,US25459W8881
lse,V32Rd.TRE,US25459W1027
lse,V32Sd.TRE,US25460E8856
lse,V33f.TRE,DE000CHEN993
lse,V3Sde.TRE,DE000A0KEXC7
lse,V3Vde.TRE,DE000A0BL849
lse,V6Cde.TRE,DE0007846867
lse,V7XNf.TRE,US92921W3007
lse,VAG1be.TRE,US9219088443
lse,VAG2be.TRE,US9219464065
lse,VAIAShe.TRE,FI0009900682
lse,VAIf.TRE,US91879Q1094
lse,VALE3pa.TRE,US91912E1055
lse,VALMThe.TRE,FI4000074984
lse,VALpa.TRE,LU1598690169
lse,VALX.L,GB00BWWYSP41
lse,VANL.L,GB00BYX4TP46
lse,VAOde.TRE,DE000A0WMNK9
lse,VAPX.L,IE00B9F5YL18
lse,VAR1de.TRE,DE000A0TGJ55
lse,VAST.L,GB00B142P698
lse,VASTNas.TRE,NL0000288918
lse,VBKde.TRE,DE000A0JL9W6
lse,VBXde.TRE,DE000A2E4LE9
lse,VCBC.L,KYG9341F1081
lse,VCP.L,GB00BZC0LC10
lse,VCTl.TRE,GB0009292243
lse,VCTpa.TRE,FR0000031775
lse,VCTX.L,GB0009292243
lse,VCXAf.TRE,US92553P1021
lse,VDCP.L,IE00BZ163K21
lse,VDEM.L,IE00B3VVMM84
lse,VDET.L,IE00BZ163L38
lse,VDEV.L,IE00BKX55T58
lse,VDJP.L,IE00B95PGT31
lse,VDLQ.L,IE00BYYR0D71
lse,VDMO.L,IE00BYYR0935
lse,VDMV.L,IE00BYYR0C64
lse,VDNR.L,IE00BKX55R35
lse,VDPX.L,IE00B9F5YL18
lse,VDTK.L,GB00BF2C0424
lse,VDTY.L,IE00BZ163M45
lse,VDUC.L,IE00BDD48R20
lse,VDVA.L,IE00BYYR0B57
lse,VE41be.TRE,US92189F7428
lse,VE42be.TRE,US92189F7915
lse,VE43be.TRE,US92189F7675
lse,VE44be.TRE,US92189F7758
lse,VE46be.TRE,US92189F7188
lse,VE48be.TRE,US92189F6768
lse,VEC.L,GB00B01D1K48
lse,VECl.TRE,GB00B01D1K48
lse,VECP.L,IE00BZ163G84
lse,VED.L,GB0033277061
lse,VEDl.TRE,GB0033277061
lse,VEEf.TRE,US9224751084
lse,VEF1be.TRE,US92189F4037
lse,VEF3be.TRE,US92189F8095
lse,VEF5be.TRE,US92189F1066
lse,VEFAbe.TRE,US92189F7006
lse,VEFDbe.TRE,US92189F8178
lse,VEFEbe.TRE,US92189F8251
lse,VEILV.L,KYG9361H1092
lse,VEIol.TRE,NO0005806802
lse,VEKf.TRE,US92347M1009
lse,VELA.L,GB00BYZ9XC29
lse,VELV.L,GB00BF339H01
lse,VEMFSDBst.TRE,SE0007192018
lse,VEMT.L,IE00BZ163L38
lse,VEN2c.L,GB00B3KVC529
lse,VEN2d.L,GB00BFXW7841
lse,VEN2.L,GB00B0WCHT14
lse,VENc.L,GB00B3KVC412
lse,VENd.L,GB00BFXW7734
lse,VENf.TRE,US92276F1003
lse,VEN.L,GB00B03KMY45
lse,VENN.L,GB00B9275X97
lse,VER.L,GB00B3Y5L754
lse,VERvi.TRE,AT0000746409
lse,VERX.L,IE00BKX55S42
lse,VETY.L,IE00BZ163H91
lse,VEUD.L,IE00B945VV12
lse,VEUR.L,IE00B945VV12
lse,VEVE.L,IE00BKX55T58
lse,VFC.TRE,US9182041080
lse,VFEM.L,IE00B3VVMM84
lse,VGAS.L,GB00B1VN4809
lse,VGOV.L,IE00B42WWV65
lse,VHYD.L,IE00B8GKDB10
lse,VHYL.L,IE00B8GKDB10
lse,VI9f.TRE,CA92625W1014
lse,VIABvi.TRE,US92553P2011
lse,VIB3de.TRE,DE0007657231
lse,VICPBst.TRE,SE0005932795
lse,VIEpa.TRE,FR0000124141
lse,VIFNs.TRE,CH0364749348
lse,VIGvi.TRE,AT0000908504
lse,VIHde.TRE,DE0002457512
lse,VILX.L,IE00BYTYHQ58
lse,VIN.L,GB0008484718
lse,VIPE.L,GB00B5M62J37
lse,VIRPpa.TRE,FR0000031577
lse,VIS2.L,IE00BD09ZV33
lse,VISmc.TRE,ES0184262212
lse,VISM.L,GB0006563406
lse,VITRst.TRE,SE0000816043
lse,VIVpa.TRE,FR0000127771
lse,VIXL.L,IE00BYTYHQ58
lse,VJPN.L,IE00B95PGT31
lse,VJZZbe.TRE,US78464A6313
lse,VKpa.TRE,FR0000120354
lse,VL2f.TRE,US67059L1026
lse,VLApa.TRE,FR0004056851
lse,VLEDpa.TRE,LU1481201025
lse,VLE.L,GB0032302688
lse,VLG.L,GB00BFPM8908
lse,VLIQ.L,IE00BYYR0D71
lse,VLSV.L,GB00B11SZ269
lse,VLTY.L,IM00BYT32K14
lse,VLX.L,GB0009390070
lse,VM4f.TRE,US9216591084
lse,VMCf.TRE,US9291601097
lse,VMID.L,IE00BKX55Q28
lse,VM.L,GB00BQ8P0644
lse,VMl.TRE,GB00BQ8P0644
lse,VMOM.L,IE00BYYR0935
lse,VMVL.L,IE00BYYR0C64
lse,VNAde.TRE,DE000A1ML7J1
lse,VNET.L,GB00B13YVN56
lse,VNHq.L,KYG9361X1043
lse,VNLq.L,KYG936361016
lse,VNMf.TRE,US92220P1057
lse,VNRT.L,IE00BKX55R35
lse,VNXde.TRE,NL0009538784
lse,VO51f.TRE,CA2926717083
lse,VO7f.TRE,US9290421091
lse,VODJde.TRE,US92857W3088
lse,VOD.L,GB00BH4HKS39
lse,VODl.TRE,GB00BH4HKS39
lse,VOEvi.TRE,AT0000937503
lse,VOF.L,GG00BYXVT888
lse,VOG.L,GB00BRWR3752
lse,VOLOst.TRE,SE0009143662
lse,VOLVAst.TRE,SE0000115420
lse,VOLVBst.TRE,SE0000115446
lse,VOR.L,GB00B6QZLQ32
lse,VOSde.TRE,DE0007667107
lse,VOW3de.TRE,DE0007664039
lse,VOWde.TRE,DE0007664005
lse,VPAf.TRE,US0535881090
lse,VPKas.TRE,NL0009432491
lse,VP.L,GB0009286963
lse,VRE.L,IE00BG0HDR01
lse,VRP.L,GB00BYW2KH80
lse,VRSf.TRE,US92343E1029
lse,VRSKvi.TRE,US92345Y1064
lse,VRS.L,GB00B8YZTJ80
lse,VS1f.TRE,US92552V1008
lse,VSCde.TRE,DE000A14KL72
lse,VSLV.L,GB00BVG6X439
lse,VSN.L,USU9221J1098
lse,VSPf.TRE,US85571B1052
lse,VSVS.L,GB00B82YXW83
lse,VT9de.TRE,DE000VTG9999
lse,VTAV.L,GG00B1GHHH78
lse,VTBRl.TRE,US46630Q2021
lse,VTBRq.L,US46630Q2021
lse,VTC.L,GB0009296665
lse,VTMf.TRE,CA0209361009
lse,VTU.L,GB00B1GK4645
lse,VUCP.L,IE00BZ163K21
lse,VUKE.L,IE00B810Q511
lse,VUSA.L,IE00B3XXRP09
lse,VUSC.L,IE00BDD48R20
lse,VUSD.L,IE00B3XXRP09
lse,VUTY.L,IE00BZ163M45
lse,VVAL.L,IE00BYYR0B57
lse,VVO.L,GB00BDGT2M75
lse,VVPRF.L,IE00BDFBTR85
lse,VWRD.L,IE00B3RBWM25
lse,VWRL.L,IE00B3RBWM25
lse,VWSco.TRE,DK0010268606
lse,VX1de.TRE,US92532F1003
lse,VX5E.L,IE00BF4R5F15
lse,VZLBde.TRE,DE000A0N62E5
lse,VZLCde.TRE,DE000A0N62F2
lse,W02f.TRE,US93964W1080
lse,W3Uf.TRE,US9598021098
lse,W4Mf.TRE,US01881G1067
lse,W7Df.TRE,US98138H1014
lse,W7L.L,GB00BYMF3676
lse,W8Ade.TRE,US9314271084
lse,WA9f.TRE,US9295661071
lse,WACde.TRE,DE000WACK012
lse,WAFde.TRE,DE000WAF3001
lse,WAFM.L,VGG9544K1021
lse,WALG.L,VGG574851074
lse,WALLBst.TRE,SE0007074844
lse,WAND.L,JE00B6Y3DV84
lse,WATL.L,FR0010527275
lse,WATRI.L,GB00BZ973D04
lse,WAZf.TRE,US9418481035
lse,WBAGde.TRE,DE000A13SXB0
lse,WBCCf.TRE,US9612143019
lse,WCHde.TRE,DE000WCH8881
lse,WCH.L,JE00BZBYC658
lse,WCMKde.TRE,DE000A1X3X33
lse,WCOA.L,IE00BYMLZY74
lse,WCOB.L,IE00BYMLZY74
lse,WCOD.L,IE00BYTRR640
lse,WCOG.L,IE00BZ1GHD37
lse,WCOS.L,IE00BYTRR756
lse,WCW.L,GB00B1YMRV88
lse,WD5f.TRE,US98310W1080
lse,WDCde.TRE,US9581021055
lse,WDCW.L,GB00BD060S65
lse,WDHco.TRE,DK0060738599
lse,WDIde.TRE,DE0007472060
lse,WDLde.TRE,DE000WNDL110
lse,WDMV.L,LU0799656342
lse,WDPbr.TRE,BE0003763779
lse,WDPde.TRE,US2546871060
lse,WDSC.L,IE00BCBJG560
lse,WEAT.L,GB00B15KY765
lse,WEBH.L,GB0004126271
lse,WEIR.L,GB0009465807
lse,WEIRl.TRE,GB0009465807
lse,WESas.TRE,NL0000395317
lse,WETI.L,GB00B15PVN63
lse,WEY.L,GB00B54NKM12
lse,WF5Af.TRE,US50077B2079
lse,WFIN.L,IE00BYTRR970
lse,WGB.L,GB0003061511
lse,WGF1de.TRE,DE000A1H6VM4
lse,WG.L,GB00B5N0P849
lse,WGl.TRE,GB00B5N0P849
lse,WGSAf.TRE,US78467J1007
lse,WHAas.TRE,NL0000289213
lse,WHCf.TRE,US9621661043
lse,WHEA.L,IE00BYTRRB94
lse,WHI.L,GB0009241885
lse,WHRf.TRE,US9633201069
lse,WHRW.L,GB00BD2NCM38
lse,WIAU.L,IE00BDFJYP58
lse,WICf.TRE,US92939U1060
lse,WIEvi.TRE,AT0000831706
lse,WIG1de.TRE,DE000A1EMG56
lse,WIHLst.TRE,SE0001413600
lse,WIL.L,GB0009692319
lse,WINde.TRE,DE000A0CAYB2
lse,WINEW.L,GB00B021F836
lse,WINKM.L,GB00B4TT7L53
lse,WIN.L,GB0030329360
lse,WIPA.L,GB0003656021
lse,WIQf.TRE,US1844991018
lse,WITN.L,WITN
lse,WIZZ.L,JE00BN574F90
lse,WIZZl.TRE,JE00BN574F90
lse,WJG.L,GB00BD6RF223
lse,WKLas.TRE,NL0000395903
lse,WKOF.L,GG00B933LL68
lse,WKP.L,GB00B67G5X01
lse,WKPl.TRE,GB00B67G5X01
lse,WL6de.TRE,DE000A11QVV0
lse,WLDC.L,GB0002677085
lse,WLDD.L,FR0010315770
lse,WLDHpa.TRE,FR0011660927
lse,WLDL.L,FR0010315770
lse,WLDpa.TRE,FR0010315770
lse,WLDS.L,IE00BF4RFH31
lse,WLDU.L,FR0011669845
lse,WLFE.L,AU000000WLF3
lse,WLNpa.TRE,FR0011981968
lse,WM1f.TRE,US9699041011
lse,WMAT.L,IE00BYTRRF33
lse,WMBf.TRE,US9694571004
lse,WMEf.TRE,US9608781061
lse,WMH.L,GB0031698896
lse,WMTde.TRE,US9311421039
lse,WNDU.L,IE00BYTRRC02
lse,WNGE.L,IE00BF3N7219
lse,WNRG.L,GB00B0S5KR31
lse,WOODT.L,IE00B27YCF74
lse,WOOf.TRE,US3448491049
lse,WOSC.L,IE00BCBJG560
lse,WPCT.L,GB00BVG1CF25
lse,WPHO.L,GB00BTFR4F17
lse,WPP.L,JE00B8KF9B49
